prediction,ground_truth,filename
loft Binas at two-thirty-fire as usual.,left Dinas at two-thirty-five as usual .,m04-007-03
"Aboord , aport from the crow , wire Mrs. Mrgan","Aboard , apart from the crew , were Mrs. Megan",m04-007-04
Thomas and hir fire-ycor-old son Cadmulladir ;,Thomas and her five-year-old son Cadwallader ;,m04-007-05
pritty liHls Mor fydd Owin ; Mr. Stunbry Mayball,pretty little Morfydd Owen ; Mr. Stanley Hayball,m04-007-06
"and 1 . Miss Ethl Vates , hilus from","and Miss Ethel Yates , hikers from",m04-007-07
Birminghum ; Price the Provisions ; and the,Birmingham ; Price the Provisions ; and the,m04-007-08
"Yas , the bus set out from Druas . So much","Yes , the bus set out from Dinas . So much",m04-012-00
"is cstablished . Ifor How Evans , Dropr. ,","is established . Ifor Huw Evans , Propr. ,",m04-012-01
watchid it go from the windons of the,watched it go from the windows of the,m04-012-02
"Dinas Motor Omnibrs Co . Vavy intrustrd ,","Dinas Motor Omnibus Co. Very interested ,",m04-012-03
"I for was . For thise was his gangs hand ,","Ifor was . For there was his garage hand ,",m04-012-04
"Dai Pugh , taking a trarful farmmall of","Dai Pugh , taking a tearful farewell of",m04-012-05
"Morty ad Omin . Mortydd , who had until","Morfydd Owen . Morfydd , who had until",m04-012-06
"vecently bron Ifor's typist , but was now","recently been Ifor's typist , but was now",m04-012-07
veterning to her home town as a,returning to her home town as a,m04-012-08
fully-fledyed schooltacher .,fully-fledged schoolteacher .,m04-012-09
""" But I 'm onty going fiftion wiles away , """,""" But I 'm only going fifteen miles away , """,m04-019-00
"Morfyld was saying . "" Not the end of","Morfydd was saying . "" Not the end of",m04-019-01
"thr would , is it I "" "" for me it is , "" Dui","the world , is it ? "" "" For me it is , "" Dai",m04-019-02
"said wutch e dly , wiping his hards on his","said wretchedly , wiping his hands on his",m04-019-03
"orralls proparatory to a lust embrace . "" Yo-","overalls preparatory to a last embrace . "" You",m04-019-04
wil l not br umembering umore garage,will not be remembering a mere garage,m04-019-05
hand whi you are lording it onr,hand when you are lording it over,m04-019-06
"the Mived Infents of Clangual ! ""","the Mixed Infants of Llangrwl . """,m04-019-07
""" Siky boy , '""' said Mortydd . Though sho",""" Silly boy , "" said Morfydd . Though she",m04-024-00
"could not help wordiring whithir , now she","could not help wondering whether , now she",m04-024-01
"had gcalifird as a schooltrachi- , poop","had qualified as a schoolteacher , poor",m04-024-02
little Dai was quite the man for har .,little Dai was quite the man for her .,m04-024-03
Anice boy of course . But prihaps in the,A nice boy of course . But perhaps in the,m04-024-04
non would sho was intering there might,new world she was entering there might,m04-024-05
"br boys eyually wico , and with for mors","be boys equally nice , and with far more",m04-024-06
to offer . The condictor rang his bill .,to offer . The conductor rang his bell .,m04-024-07
""" Good-bye , asa , "" sad Holgled , mibing fromn the lattom tep .",""" Good-bye , Dai , "" said Morfydd , smiling from the bottom step .",m04-030-00
""" yood-bug , moppeld . "" He sought to enfeld har in fis arms . But he was too lats .",""" Good-bye , Morfydd . "" He sought to enfold her in his arms . But he was too late .",m04-030-01
"the was atrandy mp the fas sterps , and the has sas anay . And Noogeld tnnen","She was already up the bus steps , and the bus was away . And Morfydd Owen",m04-030-02
"ransing , undinad , from the windoy And adin , on the parement . Amoing in hin","waving , unkissed , from the window . And Dai , on the pavement , knowing in his",m04-030-03
hrat toat Mrlged was leaving husn as surly on sle was heving oris .,heart that Morfydd was leaving him as surely as she was leaving Dinas .,m04-030-04
"so the fus sot out for tlangral . But it never maded ther ! Sonerwher ,","So the bus set out for Llangrwl . But it never reached there ! Somewhere ,",m04-038-00
on thos ffteen siles of montain wards it disurppoaed from the eothly,"on those fifteen miles of mountain roads , it disappeared from the earthly",m04-038-01
rone . whe first intirmation that all was not sell come shen a,scene . The first intimation that all was not well came when a,m04-038-02
"Mr. Laich Bolets , lamhlod of the rovtler's ty , rng rup the","Mr. Isaiah Roberts , landlord of The Traveller's Joy , rang up the",m04-038-03
"desis Slttw Omwitm o , Ho ast shot hod haprened to their",Dinas Motor Omnibus Co. to ask what had happened to their,m04-038-04
""" Wtt fer all igfit , , said fer . "" bus .thity-fic , on the ao . "" "" It 's",""" Left here all right , "" said Ifor . "" Two-thirty-five , on the dot . "" "" It 's",m04-043-00
"mupoed to beese a two-trerty "" "" Ntuths sey .o ? "" "" yow tinetatl , '","supposed to leave at two-twenty . "" "" Who says so ? "" "" Your timetable . """,m04-043-01
""" son't sust to traln to muf notice of thee oled timetalles "" ffor aud ,",""" Don't want to take too much notice of those old timetables , "" Ifor said ,",m04-043-02
"unonally . "" stot sunning punetunl and sher arse yon ! Deegle gt","reasonably . "" Start running punctual and where are you ? People get",m04-043-03
"loff A tahind , init ' it ! beny exasprating for ane and all '","left behind , isn't it ? Very exasperating for one and all . """,m04-043-04
""" And stot as you going to ho dout it ! ' Sendertrois , Mr. Podet's somded .",""" And what are you going to do about it ? "" Tendentious , Mr. Roberts sounded .",m04-061-00
""" What dro yen mant me to do ? fend out a sleift's pose , n it ? ' No seme",""" What do you want me to do ? Send out a sheriff's posse , is it ? "" No sense",m04-061-01
"of funows . that hraich . Hhe langed dawn the rawer , Vary uniinat . dhopd","of humour , that Isaiah . He banged down the receiver . Very uncivil . Dropped",m04-061-02
"He most , nows , ffor fid dsair Puigh "" he lilloned "" Seap on your hiugle","the mask , now , Ifor did . "" Dai Pugh , "" he bellowed . "" Leap on your bicycle",m04-061-03
"and neou tho voustryato betren larx and the Brovaller'n Joy ,",and scour the countryside between here and The Traveller's Joy .,m04-061-04
The trontwenty to Clayg-rul has failed to,The two-twenty to Llangrwl has failed to,m04-072-00
"Complete her mission . "" Paled , did Dai . For the","complete her mission . "" Paled , did Dai . For the",m04-072-01
"two-twent ; carried , for him , a cango more","two-twenty carried , for him , a cargo more",m04-072-02
Precious than jevels . Though Mofyold Oven,precious than jewels . Though Mofydd Owen,m04-072-03
"was , as he feared , departed out of his life ,","was , as he feared , departed out of his life ,",m04-072-04
"he still loved her dearly . Already , even","he still loved her dearly . Already , even",m04-072-05
as with trembling fingers he fantened his,as with trembling fingers he fastened his,m04-072-06
"tronser clips , he was seling her lying in","trouser clips , he was seeing her lying in",m04-072-07
"some dreadful rovine , or beset by","some dreadful ravine , or beset by",m04-072-08
"robbers , or being whisked off to Emergency","robbers , or being whisked off to Emergency",m04-072-09
"But even his imggination , Ruckily for him ,","But even his imagination , luckily for him ,",m04-078-00
clid nst risualise the autul truth - that,did not visualise the awful truth - that,m04-078-01
Mortuyd Owen was already qualitying for,Morfyyd Owen was already qualifying for,m04-078-02
"the fitle of "" First Noman to Enter Space . ""","the title of "" First Woman to Enter Space . """,m04-078-03
"' Where are we going , Manl "" inguired little",""" Where are we going , Mam ? "" inquired little",m04-078-04
Ladvallader when his child nind grasped,Cadwallader when his child mind grasped,m04-078-05
the fact that the green earth was failing ,the fact that the green earth was falling,m04-078-06
avay at a rate of knots .,away at a rate of knots .,m04-078-07
Where indeed ? Megan Thomas spoke shaiply,Where indeed ? Megan Thomas spoke sharply,m04-081-00
"to the conductor , demanding an explanation .","to the conductor , demanding an explanation .",m04-081-01
"But non plussed , the conductor was . I","But nonplussed , the conductor was . A",m04-081-02
