prediction,ground_truth,filename
itsilt inte orbut it dil .,itself into orbit it did .,m04-000-07
"And a fins o ld fuss theve was asbout it , too ,","And a fine old fuss there was about it , too .",m04-007-00
"thn on the hnown facts . On 16th July ,","Here are the known facts . On 10th July ,",m04-007-01
"te bus , the 2.20 from Dinas to llangrat ,","the bus , the 2.20 from Dinas to Llangrwl ,",m04-007-02
loft pinas at two-thirty five as usual,left Dinas at two-thirty-five as usual .,m04-007-03
"Aboard , aport from the cvew , ware Mrs. Mrgan","Aboard , apart from the crew , were Mrs. Megan",m04-007-04
"Thomos ard hit fira-year-old son Cadmmllador ;,",Thomas and her five-year-old son Cadwallader ;,m04-007-05
pritty little Nar fuld Owan ; Mr. Stuntay Hapbull,pretty little Morfydd Owen ; Mr. Stanley Hayball,m04-007-06
"and Hlliar . Miss Ethal Yates , hihars from","and Miss Ethel Yates , hikers from",m04-007-07
Pivminghum : Price Me Provisions ; and the,Birmingham ; Price the Provisions ; and the,m04-007-08
"Tas , the bus sut out from Dinas . So much","Yes , the bus set out from Dinas . So much",m04-012-00
"is establishrd . Yor Her Erans , Propr. ,","is established . Ifor Huw Evans , Propr. ,",m04-012-01
watchid it go from te windons of the,watched it go from the windows of the,m04-012-02
"Dinas Mstor Umnibus Co . Vivy intrnsted ,","Dinas Motor Omnibus Co. Very interested ,",m04-012-03
"Lfor was . For thse was his gnps hand ,","Ifor was . For there was his garage hand ,",m04-012-04
"Dai Pigh , taking a tearful furinell of","Dai Pugh , taking a tearful farewell of",m04-012-05
"Moufyold Omen . Mrrfuld , who had unhil","Morfydd Owen . Morfydd , who had until",m04-012-06
"recautly been ffor's typist , bt was now","recently been Ifor's typist , but was now",m04-012-07
nturning to hi home town as a,returning to her home town as a,m04-012-08
fully -flodyed schotachur .,fully-fledged schoolteacher .,m04-012-09
""" But I 'm onty going fiftion viles away , """,""" But I 'm only going fifteen miles away , """,m04-019-00
"Morfyeld wus saying . "" Bot the end of","Morfydd was saying . "" Not the end of",m04-019-01
"the world , is it ) "" ' for wse it is , "" Desi","the world , is it ? "" "" For me it is , "" Dai",m04-019-02
"suid mitchadly , wiping his honds on his","said wretchedly , wiping his hands on his",m04-019-03
"orwafls poparatory to a last imbreacs . "" Yoo","overalls preparatory to a last embrace . "" You",m04-019-04
vilInot te rmembering cemors yureryo,will not be remembering a mere garage,m04-019-05
hand when you are lording it ovur,hand when you are lording it over,m04-019-06
"the Aised Infunts of Ilangu! , ""","the Mixed Infants of Llangrwl . """,m04-019-07
""" Fikiy boy . ' said Marluud . Though she",""" Silly boy , "" said Morfydd . Though she",m04-024-00
"could not help wondering whithir , now she","could not help wondering whether , now she",m04-024-01
"had qralifird as a schoolteacker , poop","had qualified as a schoolteacher , poor",m04-024-02
little Dai was quie the man for her.,little Dai was quite the man for her .,m04-024-03
Anice boy of courst . Bd prehops in the,A nice boy of course . But perhaps in the,m04-024-04
new world she wus intering there might,new world she was entering there might,m04-024-05
"be boys egually nice , and with fur mert","be boys equally nice , and with far more",m04-024-06
to offer . The condictor vang his btl .,to offer . The conductor rang his bell .,m04-024-07
""" good-Frye ain , "" sed Holefd , smling fom the Rattom Rap .",""" Good-bye , Dai , "" said Morfydd , smiling from the bottom step .",m04-030-00
""" yood-aliye Malehd . ' He sought tor sifolth how sin his uerms , Brt he was hoo .ots ,",""" Good-bye , Morfydd . "" He sought to enfold her in his arms . But he was too late .",m04-030-01
"the was srely up the hes taps , ant the tws was say . And Halelth mem","She was already up the bus steps , and the bus was away . And Morfydd Owen",m04-030-02
"seng nstriad , fom the stirndery , Did dein , on the pasinent . Aemowig in tis","waving , unkissed , from the window . And Dai , on the pavement , knowing in his",m04-030-03
"haak Nat alielt was daavsing tein as stly as be sas baring aren ,",heart that Morfydd was leaving him as surely as she was leaving Dinas .,m04-030-04
"Dt Be ter st ad for iangid , Det il seuer redded thar !' Someralos ,","So the bus set out for Llangrwl . But it never reached there ! Somewhere ,",m04-038-00
or toseffleen sls of mostain sos i'A diseysaaid fom the anttly,"on those fifteen miles of mountain roads , it disappeared from the earthly",m04-038-01
rame . the forst intusnation that all was not wiell rume shher a,scene . The first intimation that all was not well came when a,m04-038-02
"Mr. Jaish Alets , Mausilood i Hhe Sarller's fey , wmng up the","Mr. Isaiah Roberts , landlord of The Traveller's Joy , rang up the",m04-038-03
"aesis Alor Armils ho , Ko ash that hed hapysned Ao theit",Dinas Motor Omnibus Co. to ask what had happened to their,m04-038-04
"' A DoA h rift , wid Bor . "" Guo . Mhity - fort , entho ad . ' "" Ye . ,",""" Left here all right , "" said Ifor . "" Two-thirty-five , on the dot . "" "" It 's",m04-043-00
"suppoed to beee ot tur-kredy . "" Wko seyp so ? "" youu trnstbla . '","supposed to leave at two-twenty . "" "" Who says so ? "" "" Your timetable . """,m04-043-01
""" sson't wert to tials For mulh notice of thoss old hinakultes , "" Yorsiid .",""" Don't want to take too much notice of those old timetables , "" Ifor said ,",m04-043-02
"eesonldly . "" ot mmsng pundual and thoss are len ? Daofb gt","reasonably . "" Start running punctual and where are you ? People get",m04-043-03
"left Atting Rkil , in'st it ! tany esasperading for ens and all . '","left behind , isn't it ? Very exasperating for one and all . """,m04-043-04
""" Aut that we mron goning ho he Baut it !I ' sesdatuon , Mr. Alit's soushed .",""" And what are you going to do about it ? "" Tendentious , Mr. Roberts sounded .",m04-061-00
""" What Dr yon ment sa tir ho l farcd oct n Staiflf's wrose ''t ! ' We sase",""" What do you want me to do ? Send out a sheriff's posse , is it ? "" No sense",m04-061-01
"A Lumons , Bot swuiah . He Langed Dun the raurei , Very ueill , drgsed","of humour , that Isaiah . He banged down the receiver . Very uncivil . Dropped",m04-061-02
"the maste , now , Bor hit ., ' asan Ruigh , ' Pe Aelrwed . "" Deaye on pansi taingts","the mask , now , Ifor did . "" Dai Pugh , "" he bellowed . "" Leap on your bicycle",m04-061-03
and seomm to wonstrgids batras Nor wih the Ssller's poyf .,and scour the countryside between here and The Traveller's Joy .,m04-061-04
The twotwnty to lagrut has failed to,The two-twenty to Llangrwl has failed to,m04-072-00
"Complete her mission . "" Paled , did Dui . For the","complete her mission . "" Paled , did Dai . For the",m04-072-01
"two-twenty carried , for himm a congo more","two-twenty carried , for him , a cargo more",m04-072-02
precious than gevels . Though Mof yold Oven,precious than jewels . Though Mofydd Owen,m04-072-03
"was , as he feared , departed out of his lfer","was , as he feared , departed out of his life ,",m04-072-04
"he still loved her dearly . Already , even","he still loved her dearly . Already , even",m04-072-05
as with trrembling fingers he fontened his,as with trembling fingers he fastened his,m04-072-06
"trouser clips , he wars seling hes lying in","trouser clips , he was seeing her lying in",m04-072-07
"some dreadful sovine , or beset by","some dreadful ravine , or beset by",m04-072-08
"robbers , or being whisked off to Emergency","robbers , or being whisked off to Emergency",m04-072-09
"But even his inagination , luckily for him ,","But even his imagination , luckily for him ,",m04-078-00
clid not visualse the awtul truth - that,did not visualise the awful truth - that,m04-078-01
Mortyyd Owen was already qualifying for,Morfyyd Owen was already qualifying for,m04-078-02
"the title of "" Frrst Noman to Euter Space . ""","the title of "" First Woman to Enter Space . """,m04-078-03
""" Where are we going , Maml "" inquired little",""" Where are we going , Mam ? "" inquired little",m04-078-04
Cadwallader when his child wind grrasped,Cadwallader when his child mind grasped,m04-078-05
the foct that the grean eanth was failing,the fact that the green earth was falling,m04-078-06
away at a rate of kncts .,away at a rate of knots .,m04-078-07
Where inded ? Megan Thowas spoke sharply,Where indeed ? Megan Thomas spoke sharply,m04-081-00
"to the conductor , demanding an oxplanation .","to the conductor , demanding an explanation .",m04-081-01
"But won plussed , the conductor ws . Af","But nonplussed , the conductor was . A",m04-081-02
"good man , mind y knew his gobs . But out of","good man , mind ; knew his job . But out of",m04-081-03
